Call;Organisation;Project title;Applicant / Contact person;Decision No.;Decision date;Funding period;Funding
Academy Project BY;University of Helsinki;Hantaviruses: genetics, genomics and evolution;Plyusnin, Alexander;275345;14.05.2014;01.09.2014 - 31.08.2018;408.496
Academy Project BY;University of Helsinki;Ion-regulatory proteins in neuronal signaling, morphofunctional plasticity, and epilepsy;Kaila, Kai;276576;14.05.2014;01.09.2014 - 31.08.2018;593.217
Academy Project BY;University of Helsinki;Nanotracking of RNA virus entry and assembly;Butcher, Sarah;275199;14.05.2014;01.09.2014 - 31.08.2018;566.462
Academy Project BY;University of Helsinki;Searching for sustainable competitive future for the forest sector: part 2 / Consortium: FORESCOF;Toppinen, Anne;278363;14.05.2014;01.09.2014 - 31.08.2017;264.720
Academy Project BY;University of Helsinki;Understanding the molecular mechanisms of gut commensal colonization, pathogen exclusion, and host-microbe interplay;Palva, Airi;277362;14.05.2014;01.09.2014 - 31.08.2018;732.499
Academy Project BY;University of Helsinki;Virulence and Disease Resistance in Heterobasidion - Conifer pathosystem: A Pathogenomic analysis;Asiegbu, Fred;276862;14.05.2014;01.09.2014 - 31.08.2018;724.833
Academy Project BY;University of Jyväskylä;"Ecosystem services and biodiversity in production forests; synergies and conflicts";Mönkkönen, Mikko;275329;14.05.2014;01.09.2014 - 31.08.2018;562.173
Academy Project BY;University of Oulu;Light-driven host-symbiont interactions under global warming induced host range shifts;Taulavuori, Kari;278364;14.05.2014;01.09.2014 - 31.08.2018;643.045
Academy Project BY;University of Oulu;Towards next-generation taxonomy: a genomic perspective on patterns of mitochondrial DNA variation;Mutanen, Marko;277984;14.05.2014;01.09.2014 - 31.08.2018;569.000
Academy Project BY;University of Turku;Chloroplast thioredoxin systems in plant development, metabolisms and biomass yield;Rintamäki, Eevi;276392;14.05.2014;01.09.2014 - 31.08.2018;672.407
Academy Project BY;University of Turku;Consequences of climate-driven changes in background below- and aboveground herbivory for tree growth, forest productivity, and ecosystem functions;Kozlov, Mikhail;276671;14.05.2014;01.09.2014 - 01.09.2018;335.600
Academy Project BY;University of Turku;Development and function of alternatively activated macrophages;Salmi, Marko;276401;14.05.2014;01.09.2014 - 31.08.2018;730.944
Academy Project BY;VTT Technical Research Centre of Finland Ltd;Novel approach to modulate and characterise ellagitannin biodiversity in Rubus cell and organ cultures;Puupponen-Pimiä, Riitta;276527;14.05.2014;01.09.2014 - 31.08.2018;420.000
Academy Project BY;VTT Technical Research Centre of Finland Ltd;Yeast hybrid vigour: elucidation of mechanisms governing competitive advantage and sub-genome compatibility after interspecific hybridization;Gibson, Brian;276480;14.05.2014;01.09.2014 - 31.08.2018;471.335
Academy Project BY;Yrkeshögskolan NOVIA;Zooplankon responses to acidification and warming in the marine environment;Engström-Öst, Jonna;276947;14.05.2014;01.09.2014 - 31.08.2018;318.753
Academy Project BY;Tampere University;Molecular mechanisms of cytokine signaling: Focus on JAK kinases and regulatory protein SND1;Silvennoinen, Olli;326389;11.05.2015;01.01.2019 - 31.08.2019;198.127
Academy Project BY;University of Eastern Finland;Physiological temperature adaptation of arctic marine fishes;Vornanen, Matti;288386;11.05.2015;01.09.2015 - 31.08.2018;595.387
Academy Project BY;University of Tampere -2018;Adaptation of talin conformation to mechanical stress – Implications in mechanosignaling and cellular differentiation;Hytönen, Vesa;290506;11.05.2015;01.09.2015 - 31.12.2018;338.785
Academy Project BY;University of Tampere -2018;Molecular mechanisms of cytokine signaling: Focus on JAK kinases and regulatory protein SND1;Silvennoinen, Olli;287573;11.05.2015;01.09.2015 - 31.12.2018;362.964
Academy Project BY;University of Turku;The molecular mechanisms of rapid thermal adaptation in a European grayling meta-population;Primmer, Craig;287342;11.05.2015;01.09.2015 - 30.04.2020;605.405
Academy Project KY;Aalto University;Influence without authority: Examining the agency and actions of Human Resource professionals / Consortium: HR INFLUENCE;Björkman, Ingmar;266787;11.06.2013;01.09.2013 - 31.08.2017;350.000
Academy Project KY;Finnish Institute of Occupational Health;The rise of mental vulnerability in work life - The case of Finland in 1960-2013;Väänänen, Ari;267172;11.06.2013;01.09.2013 - 30.11.2017;600.000
Academy Project KY;Hanken School of Economics;Influence without authority: Examining the agency and actions of Human Resource professionals / Consortium: HR INFLUENCE;Ehrnrooth, Mats;267730;11.06.2013;01.09.2013 - 31.08.2017;305.574
Academy Project KY;Samfundet folkhälsan;Environment, epigenome, and genome in depression and related cardiometabolic risk;Lahti, Jari;269925;11.06.2013;01.09.2013 - 31.08.2017;522.223
Academy Project KY;University of Eastern Finland;Changing English (ChangE): users and learners worldwide / Consortium: ChangE;Filppula, Markku;269385;11.06.2013;01.01.2014 - 31.12.2017;350.000
Academy Project KY;University of Helsinki;Changing English: users and learners worldwide / Consortium: ChangE;Mauranen, Anna;267810;11.06.2013;01.09.2013 - 31.08.2017;350.000
Academy Project KY;University of Helsinki;Health and political engagement;Mattila, Mikko;266844;11.06.2013;01.09.2013 - 31.08.2017;470.097
Academy Project KY;University of Helsinki;Interactional, cross-linguistic, theoretical and areal perspectives on evidentiality and egophoricity;Kittilä, Seppo;265951;11.06.2013;01.09.2013 - 31.08.2018;548.396
Academy Project KY;University of Helsinki;Nationalism and Democracy in the Welfare State;Kettunen, Pauli;268275;11.06.2013;01.09.2013 - 31.08.2017;600.000
Academy Project KY;University of Helsinki;Nonlinear and Non-Gaussian Time Series Models with Macroeconomic and Financial Applications;Lanne, Markku;268454;11.06.2013;01.01.2014 - 31.08.2017;550.000
Academy Project KY;University of Helsinki;Policy Instruments and Global Governance: Concepts and Numbers;Erkkilä, Tero;268181;11.06.2013;01.09.2013 - 31.07.2019;600.000
Academy Project KY;University of Helsinki;Reimagining Futures in the European North at the End of the Cold War / Consortium: REIMAG;Aunesluoma, Juhana;268669;11.06.2013;01.09.2013 - 31.08.2017;350.000
Academy Project KY;University of Helsinki;Ritual and the Emergence of Early Christian Religion: A Socio-Cognitive Analysis;Uro, Risto;266452;11.06.2013;01.09.2013 - 31.08.2017;598.942
Academy Project KY;University of Helsinki;"Searching for Inclusive National Identity (SINI): 
A Multi-method, Cross-cultural Approach";Jasinskaja-Lahti, Inga;267981;11.06.2013;01.09.2013 - 31.08.2017;575.740
Academy Project KY;University of Helsinki;The Diagrammatic Mind: Logical and Communicative Aspects of Iconicity;Pietarinen, Ahti-Veikko;270335;11.06.2013;01.09.2013 - 31.08.2017;433.691
Academy Project KY;University of Helsinki;The Making of Commercial Law: Common Practices and National Legal Rules from the Early Modern to the Modern Period;Pihlajamäki, Heikki;266557;11.06.2013;01.09.2013 - 31.08.2017;600.000
Academy Project KY;University of Helsinki;Transnational Muslim Marriages: Wellbeing, Law and Gender;Tiilikainen, Marja;268064;11.06.2013;01.09.2013 - 30.09.2018;600.000
Academy Project KY;University of Helsinki;Understanding people and understanding things: Abilities, biases, and paranormal beliefs;Lindeman, Marjaana;265518;11.06.2013;01.09.2013 - 31.07.2019;492.929
Academy Project KY;University of Jyväskylä;"""Superdemocracy"" - A Critical Assessment of the Participative Turn";Keränen, Marja;266565;11.06.2013;01.09.2013 - 31.12.2017;588.085
Academy Project KY;University of Jyväskylä;Classroom Processes Contributing to Students’ Engagement and Learning in Secondary School;Lerkkanen, Marja-Kristiina;268586;11.06.2013;01.09.2013 - 31.08.2017;535.211
Academy Project KY;University of Jyväskylä;Industrial Citizenship and Labour Mobility in the EU: a Migrant Centered Study of Estonia-Finland and Albania-Italy Labour Mobility;Lillie, Nathan;265572;11.06.2013;01.09.2013 - 31.08.2017;564.627
Academy Project KY;University of Jyväskylä;Language conceptions and practices in bilingual early childhood. Swedish-Finnish bilingual children in Swedish-medium pre-schools in Finland;Palviainen, Åsa;266850;11.06.2013;01.09.2013 - 31.08.2017;546.354
Academy Project KY;University of Jyväskylä;SWEET SORROW: Empathy-related mechanisms involved in the enjoyment of music-induced sadness;Eerola, Tuomas;270220;11.06.2013;01.09.2013 - 31.08.2017;575.873
Academy Project KY;University of Jyväskylä;The Intellectual Heritage of Radical Cultural Conservatism;Ojakangas, Mika;267352;11.06.2013;01.09.2013 - 31.08.2017;541.714
Academy Project KY;University of Jyväskylä;The role of learning difficulties, temperament, and interpersonal relationships in early adolescents’ academic adjustment: A multilevel and experimental study;Ahonen, Timo;266851;11.06.2013;01.09.2013 - 31.08.2017;583.312
Academy Project KY;University of Jyväskylä;Transmission of knowledge in the Late Middle Ages and the Renaissance;Merisalo, Outi;267518;11.06.2013;01.09.2013 - 31.08.2017;536.078
Academy Project KY;University of Jyväskylä;Wartime Visions of the Future. Public Discourses and Private Conceptions in Finland, 1941-1944;Kinnunen, Tiina;267649;11.06.2013;01.09.2013 - 31.08.2017;541.359
Academy Project KY;University of Jyväskylä;When industrial clusters stop growing: Reverse path dependence and negative entropy;Lamberg, Juha-Antti;269654;11.06.2013;01.09.2013 - 31.08.2017;573.611
Academy Project KY;University of Lapland;Art and culture in the mental and material reconstruction process following the Lapland War. (FEENIKS);Tuominen, Marja Johanna;267159;11.06.2013;01.09.2013 - 31.08.2017;349.854
Academy Project KY;University of Oulu;Disentangling the emotional dimension in beginning teachers’ work;Estola, Eila;265974;11.06.2013;01.09.2013 - 31.08.2019;600.000
Academy Project KY;University of Oulu;The use of materials and the Neolithisation of North-Eastern Europe (c 6000-1000 BC);Ikäheimo, Janne;269066;11.06.2013;01.09.2013 - 31.08.2017;600.000
Academy Project KY;University of Tampere -2018;Broadcasting in the Post-Broadcast Era: Policy, Technology, and Content Production;Hujanen, Taisto;268698;11.06.2013;01.09.2013 - 31.08.2017;600.000
Academy Project KY;University of Tampere -2018;ChangE Tampere / Consortium: ChangE;Klemola, Juhani;269114;11.06.2013;01.09.2013 - 31.08.2017;350.000
Academy Project KY;University of Tampere -2018;Increasing intercultural understanding in work communities: Contextual action research in social and health care work;Pitkänen, Pirkko;265889;11.06.2013;01.09.2013 - 31.08.2017;600.000
Academy Project KY;University of Tampere -2018;Reimagining Futures in the European North at the End of the Cold War / Consortium: REIMAG;Haukkala, Hiski;268650;11.06.2013;01.09.2013 - 31.08.2017;350.000
Academy Project KY;University of Tampere -2018;Taxation, Poverty and Lifetime Inequality;Tuomala, Matti;268863;11.06.2013;01.09.2013 - 31.12.2016;394.030
Academy Project KY;University of Turku;Cognitive and neural mechanisms of visual phenomenology;Revonsuo, Antti;269156;11.06.2013;01.09.2013 - 30.04.2018;534.732
Academy Project KY;University of Turku;ECOHERENCE -- Reconciling economic and non-economic values in a multi-polar society;Mylly, Tuomas;269956;11.06.2013;01.09.2013 - 31.08.2016;450.000
Academy Project KY;University of Turku;Influence in Social Networks;Salonen, Hannu;266145;11.06.2013;01.09.2013 - 31.08.2016;450.000
Academy Project KY;University of Turku;Out of the Ordinary: Challenging Commonplace Concepts in Anglophone Literature ;Kuortti, Joel;269499;11.06.2013;01.01.2014 - 31.12.2017;540.000
Academy Project KY;University of Turku;"Reimagining Futures in the European North at the End of the Cold War 
 / Consortium: REIMAG";Rentola, Kimmo;268635;11.06.2013;01.09.2013 - 31.08.2017;350.000
Academy Project KY;University of Vaasa;Influence without authority: Examining the agency and actions of Human Resource professionals / Consortium: HR INFLUENCE;Suutari, Vesa;267484;11.06.2013;01.09.2013 - 31.08.2017;299.844
Academy Project KY;Åbo Akademi University;The philosophical import of ordinary language: Austin, Ryle, Wittgenstein, and their contemporary relevance;Gustafsson, Martin;267141;11.06.2013;01.09.2013 - 31.08.2017;534.659
Academy Project KY;Åbo Akademi University;Where are you, Adam? A New Understanding of Adam in Jewish-Christian-Muslim Context;Laato, Antti;268584;11.06.2013;01.09.2013 - 31.08.2017;573.700
Academy Project KY;Aalto University;Multimodal Neuroimaging of the Predictive Human Brain;Jääskeläinen, Iiro;276643;06.06.2014;01.09.2014 - 31.08.2018;600.000
Academy Project KY;Aalto University;Strategy work and big data systems;Schildt, Henri;274536;06.06.2014;01.09.2014 - 31.12.2017;408.451
Academy Project KY;Finnish Environment Institute;Potential and Pitfalls of Alternative Approaches to Ecosystem Service Valuation: Developing an Integrated Valuation Framework / Consortium: VALUES;Saarikoski, Heli;275772;06.06.2014;01.09.2014 - 30.11.2017;385.000
Academy Project KY;Finnish Institute for Health and Welfare;Making sense of polydrug use: Prevalence, use patterns and harms;Hakkarainen, Pekka;274415;06.06.2014;01.09.2014 - 31.08.2018;600.000
Academy Project KY;Hanken School of Economics;MANAGERIAL TRAITS AND EQUITY-BASED COMPENSATION / Consortium: TRAITS;Martikainen, Minna;277151;06.06.2014;01.09.2014 - 31.08.2018;250.000
Academy Project KY;Natural Resources Institute Finland;Potential and Pitfalls of Alternative Approaches to Ecosystem Service Valuation: Developing an Integrated Valuation Framework (VALUES) / Consortium: VALUES;Aakkula, Jyrki;277267;06.06.2014;01.09.2014 - 22.09.2017;140.000
Academy Project KY;University of Eastern Finland;Regulatory and institutional implications of unconventional gas to the EU energy law and policy;Talus, Kim;276974;06.06.2014;01.09.2014 - 31.08.2018;574.586
Academy Project KY;University of Helsinki;Contested Values in Indonesia: Value Creation and Value Relations in Contemporary Borneo;Sillander, Kenneth;276848;06.06.2014;01.09.2014 - 31.08.2018;600.000
Academy Project KY;University of Helsinki;Contracting for online content production and distribution: competition and contract law perspectives;Pihlajarinne, Taina;275956;06.06.2014;01.09.2014 - 31.08.2018;600.000
